PRECID,PFIRM,POFFIC,PACCT,PATYPE,PCUSIP,PCUSP2,PCTYM,PSBCUS,PSTYPE,PSUBTY,PSTYP2,PSTRIK,PEXPDT,PSUBAC,PDEAL,PTDATE,PTPRIC,PBS,PLOC,PBROKR,PSPRED,PTRACE,PICODE,PREFNO,PSWAC1,PSWAP1,PSWAS1,PSWAC2,PSWAP2,PSWAS2,PZONE,PACNTY,PCLASS,PSUBCL,PRR,PRISKG,PMEMBR,PSNAME,PSRCAC,PREFOF,PREFRR,POFFFN,POFFOF,POFFAC,POFFAT,PMPGMN,PSTATA,PSTATB,PSTATC,PSTATD,PSTATE,PSTATF,PSTATG,PSTATH,PSTATJ,PSTATK,PSTAT1,PSTAT2,PSTAT3,PSTAT4,PSTAT5,PSTAT6,PSTAT7,PSTAT8,PSTAT9,PQTEDT,PQTY,PPRTQ,PBUSTQ,PMAKEQ,PLEAVQ,PSEGQ,PTFRQ,PDLVYQ,PDLVYA,PSDSC#,PSDSC1,PSDSC2,PSDSC3,PTDSC#,PTDSC1,PTDSC2,PTDSC3,PMKVAL,PYSTMV,PMULTF,PSDATE,PEXRAT,PRXDAT,PIAD,PYIELD,PDCTCO,PDELTA,PLTDAT,PCTLNO,PPCNTY,PEXCH,PFC,PTYPE,PSYMBL,PPTYPE,PSUBEX,PTRDEX,PMATDT,PPRTPR,PBASIS,PCLOSE,PPRCDT,PPRTCP,PUNDCP,PPRTUC,PPRVCP,PTRPRC,PEXPR,PPRICE,PSPEDT,PTPEDT,PCURSY,PCURCD,PCALC,PCMNT1,PCMNT2,PCMNT3,PLEGND,POMNCD,PRTHT,PSCHDL,POC,PCOD,PUCUSP,PCVTBL,PEXBKR,POPBKR,POPFRM,PGIVIO,PGIVF#,PIEXNG,PIEFRM,PCARD,PORDER,PCHIT,PFEECL,PFEEEX,PCTI,PORDTY,PORDOR,PTIME,PTBKT,PSESSN,PSTINS,PTTYPE,PBARG1,PBARG2,PBARG3,PBARG4,PBARG5,PMTABL,PMINIT,PMVARN,PMUNTL,PMGCNV,PREL1F,PREL1O,PREL1A,PREL1T,PREL2F,PREL2O,PREL2A,PREL2T,PREL3F,PREL3O,PREL3A,PREL3T,PCOMM,PFEE1,PFEE2,PFEE3,PFEE4,PFEE5,PFEE6,PFEE7,PFEE8,PFEE9,PGICHG,PBKCHG,POTHER, PGROSS , PNET ,PMBKOF,PMFLOR,PMORDR,PMWIRE,PMOTHR,PATCOM,PATFE1,PATFE2,PATFE3,PATFE4,PATFE5,PATFE6,PAFE7,PATFE8,PATFE9,PATGIV,PATBKG,PATOTH,PATBKO,PATFLR,PATORD,PATWIR,PATALO,PFDCOM,PFDFE1,PFDFE2,PFDFE3,PFDFE4,PFDFE5,PFDFE6,PFDFE7,PFDFE8,PFDFE9,PFDGIV,PFDBKG,PFDOTH,PFDBKO,PFDFLR,PFDORD,PFDWIR,PFDALO,PFUFE1,PFUFE2,PFUFE3,PFUFE4,PFUFE5,PFUFE6,PFUFE7,PFUFE8,PFUFE9,PFUGIV,PFUBKG,PFUOTH,PFUBKO,PFUFLR,PFUORD,PFUWIR,PFUALO,POVNQ,PDAYQ,PSCRQ,PSPDQ,POVNC,PDAYC,PSCRC,PSPDC,PSORTK,PLEVEL,PBATCH,PRECNO,PCLRID,PINPMO,PINPYR,PFBACC,PORIG,PCABCD,PSCHOV,PPGMID,PSCRID,PUSER,PWSID,PWSTIM,PDEST,PDELET,PXTRCT,PBQTY,PSQTY,PFDAM1,PAMT1,PFDAM2,PAMT2,PROUT1,PROUT2,PROUT3,PCURAC,PCURAT,PCCNTY
"P","P","PRI","00172","US",".D370000015J","            ","201510","  ","F"," "," ",.00000000        ,0          ,"          ","       ",20150918   ,1137.40000000    ,"2"," ","  "," ","5I18 CBJV0","100","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","DERBY LLC           ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",2.0000           ,"             2-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"OCT 15 CMX GOLD               ","                              ","                              ",1  ,"                              ","                              ","123107                        ",-140.00          ,.00              ,100.0000000      ,20150918   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0000  ,20151028   ,"          ","US","04","37"," ","      "," "," ","1G",0          ," 1137.40   ",.00000000  ,1138.10000000    ,20150918   ," 1138.10   ",.00000000        ,"           ",1137.40000000    ,.00000000        ,"       ","     0113740"," ","C","USD","US"," "," N"," N","  ","  "," ","H","FS"," "," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","IQ0Q","                         ","               ","N","N","4","  L","  ","      ","  "," ","  "," ","  ","  ","  ","  ","  "," ",.00              ,.00              ,0          ,.00              ,"P","9PR","00170","M"," ","   ","     "," "," ","   ","     "," ",-11.00           ,.00              ,-2.90            ,-.02             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",2.0000           ,.0000            ,.0000            ,.0000            ,-11.00           ,.00              ,.00              ,.00              ,"                                                  ","GBX","S<L",49941    ,"    127779","0","15","     "," "," ","  ","04","31","TML1      ","CMEXMLLOAD",123229   ,"B"," ",0        ,.0000            ,2.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","PRI","00172","US",".D370102515V","            ","201510","  ","F","P"," ",1025.00000000    ,20150924   ,"          ","       ",20150916   ,.40000000        ,"2"," ","  "," ","5I16 B8PV0","200","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","DERBY LLC           ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  OCT 15 CMX GOLD      1025","                              ","                              ",1  ,"                              ","                              ","123004                        ",-10.00           ,.00              ,100.0000000      ,20150916   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0020  ,20150924   ,"          ","US","04","37","O","      "," "," ","1G",0          ,"     .40   ",.00000000  ,.10000000        ,20150918   ,"     .10   ",1138.10000000    ,"           ",.40000000        ,.00000000        ,"0001025","     0000040"," ","C","USD","US"," "," N"," N","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","CUKP","                         ","               ","N","N","4","  L","  ","      ","  "," ","  "," ","  ","  ","  ","  ","  "," ",.00              ,30.00            ,0          ,.00              ,"P","9PR","00170","M"," ","   ","     "," "," ","   ","     "," ",-11.00           ,.00              ,-1.45            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-11.00           ,.00              ,.00              ,.00              ,"                                                  ","GBX","S<K",49942    ,"    134347","0","15","     "," "," ","  ","04","31","TML1      ","CMEXMLLOAD",123044   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","PRI","00172","US",".D370109515V","            ","201510","  ","F","P"," ",1095.00000000    ,20150924   ,"          ","       ",20150916   ,4.70000000       ,"1"," ","  "," ","5I16 B8ZY0","200","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","DERBY LLC           ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  OCT 15 CMX GOLD      1095","                              ","                              ",1  ,"                              ","                              ","123221                        ",70.00            ,.00              ,100.0000000      ,20150916   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0440  ,20150924   ,"          ","US","04","37","O","      "," "," ","1G",0          ,"    4.70   ",.00000000  ,.70000000        ,20150918   ,"     .70   ",1138.10000000    ,"           ",5.30000000       ,.00000000        ,"0001095","     0000470"," ","C","USD","US"," "," N"," N","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","CWU8","                         ","               ","N","N","4","  L","  ","      ","  "," ","  "," ","  ","  ","  ","  ","  "," ",.00              ,-400.00          ,0          ,.00              ,"P","9PR","00170","M"," ","   ","     "," "," ","   ","     "," ",-11.00           ,.00              ,-1.45            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-11.00           ,.00              ,.00              ,.00              ,"                                                  ","GBX","S<M",49943    ,"    134557","0","15","     "," "," ","  ","04","31","TML1      ","CMEXMLLOAD",123247   ,"B"," ",0        ,1.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","PRI","00172","US",".D370112015J","            ","201510","  ","F","C"," ",1120.00000000    ,20150924   ,"          ","       ",20150918   ,20.10000000      ,"1"," ","  "," ","5I18 CBHZ0","200","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","DERBY LLC           ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",2.0000           ,"             2 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"CALL OCT 15 CMX GOLD      1120","                              ","                              ",1  ,"                              ","                              ","123036                        ",4140.00          ,.00              ,100.0000000      ,20150918   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.8130  ,20150924   ,"          ","US","04","37","O","      "," "," ","1G",0          ,"   20.10   ",.00000000  ,20.70000000      ,20150918   ,"   20.70   ",1138.10000000    ,"           ",20.10000000      ,.00000000        ,"0001120","     0002010"," ","C","USD","US"," "," N"," N","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","IPER","                         ","               ","N","N","4","  L","  ","      ","  "," ","  "," ","  ","  ","  ","  ","  "," ",.00              ,120.00           ,0          ,.00              ,"P","9PR","00170","M"," ","   ","     "," "," ","   ","     "," ",-22.00           ,.00              ,-2.90            ,-.02             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",2.0000           ,.0000            ,.0000            ,.0000            ,-22.00           ,.00              ,.00              ,.00              ,"                                                  ","GBX","S<J",49944    ,"    127765","0","15","     "," "," ","  ","04","31","TML1      ","CMEXMLLOAD",123028   ,"B"," ",0        ,2.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","PRI","00172","US",".PEC0106515V","            ","201510","  ","F","P"," ",1.06500000       ,20151030   ,"          ","       ",20150918   ,.00020000        ,"1"," ","  "," ","5I18 CFF90","200","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","DERBY LLC           ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  OCT 15 EURO CUR UNIT 1065","                              ","                              ",1  ,"                              ","                              ","130752                        ",25.00            ,.00              ,125000.0000000   ,20150918   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0140  ,20151030   ,"          ","US","16","EC","O","      "," "," ","16",0          ,"     .00020",.00000000  ,.00020000        ,20150918   ,"     .00020",1.13680000       ,"           ",.00020000        ,.00000000        ,"0001065","     0000020","3","D","USD","US"," "," N","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","JVWF","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,.00              ,0          ,.00              ,"P","9PR","00170","M"," ","   ","     "," "," ","   ","     "," ",-11.00           ,.00              ,-.60             ,-.01             ,.00              ,.00              ,.00              ,-1.00            ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y","H"," "," "," "," ","T"," ","F","D","W"," ","C","C","C"," ","C","C","C"," "," "," "," ","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-11.00           ,.00              ,.00              ,.00              ,"                                                  ","GBX","T<O",49945    ,"    129260","0","15","     "," "," ","  ","02","31","TML1      ","CMEXMLLOAD",130738   ,"B"," ",0        ,1.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","PRI","00172","US",".PEC0113515V","            ","201510","  ","F","P"," ",1.13500000       ,20151030   ,"          ","       ",20150918   ,.00970000        ,"2"," ","  "," ","5I18 B9Q00","200","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","DERBY LLC           ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  OCT 15 EURO CUR UNIT 1135","                              ","                              ",1  ,"                              ","                              ","121514                        ",-1262.50         ,.00              ,125000.0000000   ,20150918   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.4690  ,20151030   ,"          ","US","16","EC","O","      "," "," ","16",0          ,"     .00970",.00000000  ,.01010000        ,20150918   ,"     .01010",1.13680000       ,"           ",.00970000        ,.00000000        ,"0001135","     0000970","3","D","USD","US"," "," N","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","I61D","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,-50.00           ,0          ,.00              ,"P","9PR","00170","M"," ","   ","     "," "," ","   ","     "," ",-11.00           ,.00              ,-.60             ,-.01             ,.00              ,.00              ,.00              ,-1.00            ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y","H"," "," "," "," ","T"," ","F","D","W"," ","C","C","C"," ","C","C","C"," "," "," "," ","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-11.00           ,.00              ,.00              ,.00              ,"                                                  ","GBX","S<5",49946    ,"    127424","0","15","     "," "," ","  ","02","31","TML1      ","CMEXMLLOAD",121558   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","PRI","00172","US",".PJ10000015L","            ","201512","  ","F"," "," ",.00000000        ,0          ,"          ","       ",20150918   ,83.64500000      ,"2"," ","  "," ","5I18 CDX10","100","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","DERBY LLC           ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"DEC 15 IMM J-YEN              ","                              ","                              ",1  ,"                              ","                              ","125654                        ",56.25            ,.00              ,1250.0000000     ,20150918   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0000  ,20151214   ,"          ","US","16","J1"," ","      "," "," ","16",0          ,"  83.645   ",.00000000  ,83.60000000      ,20150918   ,"  83.600   ",.00000000        ,"           ",83.64500000      ,.00000000        ,"       ","     0083645"," ","I","USD","US"," "," N","  ","  ","  "," ","H","FS"," "," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","JH1V","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,.00              ,0          ,.00              ,"P","9PR","00170","M"," ","   ","     "," "," ","   ","     "," ",-5.50            ,.00              ,-.60             ,-.01             ,.00              ,.00              ,.00              ,-1.00            ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y","H"," "," "," "," ","T"," ","F","D","W"," ","C","C","C"," ","C","C","C"," "," "," "," ","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-5.50            ,.00              ,.00              ,.00              ,"                                                  ","GBX","T<C",49947    ,"    128692","&","15","     "," "," ","  ","02","31","TML1      ","CMEXMLLOAD",125709   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","PRI","00172","US",".PJ10085515J","            ","201510","  ","F","C"," ",85.50000000      ,20151009   ,"          ","       ",20150918   ,.30000000        ,"1"," ","  "," ","5I18 CDRO0","200","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","DERBY LLC           ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"CALL OCT 15 IMM J-YEN      855","                              ","                              ",1  ,"                              ","                              ","125454                        ",375.00           ,.00              ,1250.0000000     ,20150918   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.2150  ,20151009   ,"          ","US","16","J1","O","      "," "," ","16",0          ,"    .300   ",.00000000  ,.30000000        ,20150918   ,"    .300   ",83.60000000      ,"           ",.30000000        ,.00000000        ,"0000855","     0000300","1","I","USD","US"," "," N","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","JG70","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,.00              ,0          ,.00              ,"P","9PR","00170","M"," ","   ","     "," "," ","   ","     "," ",-11.00           ,.00              ,-.60             ,-.01             ,.00              ,.00              ,.00              ,-1.00            ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y","H"," "," "," "," ","T"," ","F","D","W"," ","C","C","C"," ","C","C","C"," "," "," "," ","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-11.00           ,.00              ,.00              ,.00              ,"                                                  ","GBX","T<A",49948    ,"    128600","0","15","     "," "," ","  ","02","31","TML1      ","CMEXMLLOAD",125504   ,"B"," ",0        ,1.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
