PRECID,PFIRM,POFFIC,PACCT,PATYPE,PCUSIP,PCUSP2,PCTYM,PSBCUS,PSTYPE,PSUBTY,PSTYP2,PSTRIK,PEXPDT,PSUBAC,PDEAL,PTDATE,PTPRIC,PBS,PLOC,PBROKR,PSPRED,PTRACE,PICODE,PREFNO,PSWAC1,PSWAP1,PSWAS1,PSWAC2,PSWAP2,PSWAS2,PZONE,PACNTY,PCLASS,PSUBCL,PRR,PRISKG,PMEMBR,PSNAME,PSRCAC,PREFOF,PREFRR,POFFFN,POFFOF,POFFAC,POFFAT,PMPGMN,PSTATA,PSTATB,PSTATC,PSTATD,PSTATE,PSTATF,PSTATG,PSTATH,PSTATJ,PSTATK,PSTAT1,PSTAT2,PSTAT3,PSTAT4,PSTAT5,PSTAT6,PSTAT7,PSTAT8,PSTAT9,PQTEDT,PQTY,PPRTQ,PBUSTQ,PMAKEQ,PLEAVQ,PSEGQ,PTFRQ,PDLVYQ,PDLVYA,PSDSC#,PSDSC1,PSDSC2,PSDSC3,PTDSC#,PTDSC1,PTDSC2,PTDSC3,PMKVAL,PYSTMV,PMULTF,PSDATE,PEXRAT,PRXDAT,PIAD,PYIELD,PDCTCO,PDELTA,PLTDAT,PCTLNO,PPCNTY,PEXCH,PFC,PTYPE,PSYMBL,PPTYPE,PSUBEX,PTRDEX,PMATDT,PPRTPR,PBASIS,PCLOSE,PPRCDT,PPRTCP,PUNDCP,PPRTUC,PPRVCP,PTRPRC,PEXPR,PPRICE,PSPEDT,PTPEDT,PCURSY,PCURCD,PCALC,PCMNT1,PCMNT2,PCMNT3,PLEGND,POMNCD,PRTHT,PSCHDL,POC,PCOD,PUCUSP,PCVTBL,PEXBKR,POPBKR,POPFRM,PGIVIO,PGIVF#,PIEXNG,PIEFRM,PCARD,PORDER,PCHIT,PFEECL,PFEEEX,PCTI,PORDTY,PORDOR,PTIME,PTBKT,PSESSN,PSTINS,PTTYPE,PBARG1,PBARG2,PBARG3,PBARG4,PBARG5,PMTABL,PMINIT,PMVARN,PMUNTL,PMGCNV,PREL1F,PREL1O,PREL1A,PREL1T,PREL2F,PREL2O,PREL2A,PREL2T,PREL3F,PREL3O,PREL3A,PREL3T,PCOMM,PFEE1,PFEE2,PFEE3,PFEE4,PFEE5,PFEE6,PFEE7,PFEE8,PFEE9,PGICHG,PBKCHG,POTHER, PGROSS , PNET ,PMBKOF,PMFLOR,PMORDR,PMWIRE,PMOTHR,PATCOM,PATFE1,PATFE2,PATFE3,PATFE4,PATFE5,PATFE6,PAFE7,PATFE8,PATFE9,PATGIV,PATBKG,PATOTH,PATBKO,PATFLR,PATORD,PATWIR,PATALO,PFDCOM,PFDFE1,PFDFE2,PFDFE3,PFDFE4,PFDFE5,PFDFE6,PFDFE7,PFDFE8,PFDFE9,PFDGIV,PFDBKG,PFDOTH,PFDBKO,PFDFLR,PFDORD,PFDWIR,PFDALO,PFUFE1,PFUFE2,PFUFE3,PFUFE4,PFUFE5,PFUFE6,PFUFE7,PFUFE8,PFUFE9,PFUGIV,PFUBKG,PFUOTH,PFUBKO,PFUFLR,PFUORD,PFUWIR,PFUALO,POVNQ,PDAYQ,PSCRQ,PSPDQ,POVNC,PDAYC,PSCRC,PSPDC,PSORTK,PLEVEL,PBATCH,PRECNO,PCLRID,PINPMO,PINPYR,PFBACC,PORIG,PCABCD,PSCHOV,PPGMID,PSCRID,PUSER,PWSID,PWSTIM,PDEST,PDELET,PXTRCT,PBQTY,PSQTY,PFDAM1,PAMT1,PFDAM2,PAMT2,PROUT1,PROUT2,PROUT3,PCURAC,PCURAT,PCCNTY
"P","P","PRI","00161","US",".GCU0000016L","            ","201612","  ","F"," "," ",.00000000        ,0          ,"          ","       ",20161024   ,50.28000000      ,"2"," ","  "," ","6J24 CKRT0","100","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","PROSPERITY FUND     ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"DEC 16 NYM LT CRUDE           ","                              ","                              ",1  ,"                              ","                              ","131454                        ",560.00           ,.00              ,1000.0000000     ,20161024   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0000  ,20161121   ,"          ","US","07","CU"," ","      "," "," ","1G",0          ,"   50.28   ",.00000000  ,49.72000000      ,20161027   ,"   49.72   ",.00000000        ,"           ",49.18000000      ,.00000000        ,"       ","     0005028"," ","C","USD","US"," "," N"," N","  ","  "," ","H","FS"," "," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","2Y9N","                         ","               ","N","N","4","  L","  ","      ","  "," ","  "," ","  ","  ","  ","  ","  "," ",.00              ,.00              ,0          ,.00              ,"P","9PR","00160","M"," ","   ","     "," "," ","   ","     "," ",-5.50            ,.00              ,-1.45            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-5.50            ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",45744    ,"    164937","&","16","     "," "," ","  ","07","31","TML1      ","CMEXMLLOAD",131651   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","PRI","00161","US",".GCU0000016L","            ","201612","  ","F"," "," ",.00000000        ,0          ,"          ","       ",20161025   ,50.03000000      ,"2"," ","  "," ","6J25 CQK40","100","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","PROSPERITY FUND     ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"DEC 16 NYM LT CRUDE           ","                              ","                              ",1  ,"                              ","                              ","131511                        ",310.00           ,.00              ,1000.0000000     ,20161025   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0000  ,20161121   ,"          ","US","07","CU"," ","      "," "," ","1G",0          ,"   50.03   ",.00000000  ,49.72000000      ,20161027   ,"   49.72   ",.00000000        ,"           ",49.18000000      ,.00000000        ,"       ","     0005003"," ","C","USD","US"," "," N"," N","  ","  "," ","H","FS"," "," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","D2YF","                         ","               ","N","N","4","  L","  ","      ","  "," ","  "," ","  ","  ","  ","  ","  "," ",.00              ,.00              ,0          ,.00              ,"P","9PR","00160","M"," ","   ","     "," "," ","   ","     "," ",-5.50            ,.00              ,-1.45            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-5.50            ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",45745    ,"    174215","&","16","     "," "," ","  ","07","31","TML1      ","CMEXMLLOAD",131616   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","PRI","00161","US",".GCU0000016L","            ","201612","  ","F"," "," ",.00000000        ,0          ,"          ","       ",20161026   ,49.23000000      ,"2"," ","  "," ","6J26 C4U30","100","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","PROSPERITY FUND     ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",4.0000           ,"             4-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"DEC 16 NYM LT CRUDE           ","                              ","                              ",1  ,"                              ","                              ","131555                        ",-1960.00         ,.00              ,1000.0000000     ,20161026   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0000  ,20161121   ,"          ","US","07","CU"," ","      "," "," ","1G",0          ,"   49.23   ",.00000000  ,49.72000000      ,20161027   ,"   49.72   ",.00000000        ,"           ",49.18000000      ,.00000000        ,"       ","     0004923"," ","C","USD","US"," "," N"," N","  ","  "," ","H","FS"," "," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","LGJY","                         ","               ","N","N","4","  L","  ","      ","  "," ","  "," ","  ","  ","  ","  ","  "," ",.00              ,.00              ,0          ,.00              ,"P","9PR","00160","M"," ","   ","     "," "," ","   ","     "," ",-22.00           ,.00              ,-5.80            ,-.04             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",4.0000           ,.0000            ,.0000            ,.0000            ,-22.00           ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<2",45746    ,"    188773","&","16","     "," "," ","  ","07","31","TML1      ","CMEXMLLOAD",131820   ,"B"," ",0        ,.0000            ,4.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","PRI","00161","US",".GCU0445016X","            ","201612","  ","F","P"," ",44.50000000      ,20161116   ,"          ","       ",20161025   ,.22000000        ,"2"," ","  "," ","6J25 CQMS0","200","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","PROSPERITY FUND     ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  DEC 16 NYM LT CRUDE  4450","                              ","                              ",1  ,"                              ","                              ","131523                        ",-220.00          ,.00              ,1000.0000000     ,20161025   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0950  ,20161116   ,"          ","US","07","CU","O","      "," "," ","1G",0          ,"     .22   ",.00000000  ,.22000000        ,20161027   ,"     .22   ",49.72000000      ,"           ",.29000000        ,.00000000        ,"0004450","     0000022","2","C","USD","US"," "," N"," N","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","D30L","                         ","               ","N","N","4","  L","  ","      ","  "," ","  "," ","  ","  ","  ","  ","  "," ",.00              ,.00              ,0          ,.00              ,"P","9PR","00160","M"," ","   ","     "," "," ","   ","     "," ",-11.00           ,.00              ,-1.45            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-11.00           ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",45747    ,"    174242","&","16","     "," "," ","  ","07","31","TML1      ","CMEXMLLOAD",131818   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","PRI","00161","US",".GCU0445016X","            ","201612","  ","F","P"," ",44.50000000      ,20161116   ,"          ","       ",20161026   ,.29000000        ,"2"," ","  "," ","6J26 C40F0","200","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","PROSPERITY FUND     ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",2.0000           ,"             2-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  DEC 16 NYM LT CRUDE  4450","                              ","                              ",1  ,"                              ","                              ","131606                        ",-440.00          ,.00              ,1000.0000000     ,20161026   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0950  ,20161116   ,"          ","US","07","CU","O","      "," "," ","1G",0          ,"     .29   ",.00000000  ,.22000000        ,20161027   ,"     .22   ",49.72000000      ,"           ",.29000000        ,.00000000        ,"0004450","     0000029","2","C","USD","US"," "," N"," N","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","LGLC","                         ","               ","N","N","4","  L","  ","      ","  "," ","  "," ","  ","  ","  ","  ","  "," ",.00              ,140.00           ,0          ,.00              ,"P","9PR","00160","M"," ","   ","     "," "," ","   ","     "," ",-22.00           ,.00              ,-2.90            ,-.02             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",2.0000           ,.0000            ,.0000            ,.0000            ,-22.00           ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<2",45748    ,"    188992","&","16","     "," "," ","  ","07","31","TML1      ","CMEXMLLOAD",131822   ,"B"," ",0        ,.0000            ,2.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","PRI","00161","US",".GCU0455016X","            ","201612","  ","F","P"," ",45.50000000      ,20161116   ,"          ","       ",20161027   ,.32000000        ,"2"," ","  "," ","6J27 CNTA0","200","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","PROSPERITY FUND     ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  DEC 16 NYM LT CRUDE  4550","                              ","                              ",1  ,"                              ","                              ","112410                        ",-330.00          ,.00              ,1000.0000000     ,20161027   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.1380  ,20161116   ,"          ","US","07","CU","O","      "," "," ","1G",0          ,"     .32   ",.00000000  ,.33000000        ,20161027   ,"     .33   ",49.72000000      ,"           ",.32000000        ,.00000000        ,"0004550","     0000032","2","C","USD","US"," "," N"," N","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","UPRV","                         ","               ","N","N","4","  L","  ","      ","  "," ","  "," ","  ","  ","  ","  ","  "," ",.00              ,-10.00           ,0          ,.00              ,"P","9PR","00160","M"," ","   ","     "," "," ","   ","     "," ",-11.00           ,.00              ,-1.45            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-11.00           ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",45749    ,"    151789","&","16","     "," "," ","  ","07","31","TML1      ","CMEXMLLOAD",112534   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","PRI","00161","US",".GCU0470016X","            ","201612","  ","F","P"," ",47.00000000      ,20161116   ,"          ","       ",20161025   ,.56000000        ,"2"," ","  "," ","6J25 CPWV0","200","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","PROSPERITY FUND     ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  DEC 16 NYM LT CRUDE  4700","                              ","                              ",1  ,"                              ","                              ","131424                        ",-580.00          ,.00              ,1000.0000000     ,20161025   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.2280  ,20161116   ,"          ","US","07","CU","O","      "," "," ","1G",0          ,"     .56   ",.00000000  ,.58000000        ,20161027   ,"     .58   ",49.72000000      ,"           ",.74000000        ,.00000000        ,"0004700","     0000056","2","C","USD","US"," "," N"," N","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","D2OA","                         ","               ","N","N","4","  L","  ","      ","  "," ","  "," ","  ","  ","  ","  ","  "," ",.00              ,-20.00           ,0          ,.00              ,"P","9PR","00160","M"," ","   ","     "," "," ","   ","     "," ",-11.00           ,.00              ,-1.45            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-11.00           ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",45750    ,"    174051","&","16","     "," "," ","  ","07","31","TML1      ","CMEXMLLOAD",131608   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","PRI","00161","US",".GCU0470016X","            ","201612","  ","F","P"," ",47.00000000      ,20161116   ,"          ","       ",20161026   ,.73000000        ,"2"," ","  "," ","6J26 C4160","200","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","PROSPERITY FUND     ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  DEC 16 NYM LT CRUDE  4700","                              ","                              ",1  ,"                              ","                              ","131615                        ",-580.00          ,.00              ,1000.0000000     ,20161026   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.2280  ,20161116   ,"          ","US","07","CU","O","      "," "," ","1G",0          ,"     .73   ",.00000000  ,.58000000        ,20161027   ,"     .58   ",49.72000000      ,"           ",.74000000        ,.00000000        ,"0004700","     0000073","2","C","USD","US"," "," N"," N","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","LGRT","                         ","               ","N","N","4","  L","  ","      ","  "," ","  "," ","  ","  ","  ","  ","  "," ",.00              ,150.00           ,0          ,.00              ,"P","9PR","00160","M"," ","   ","     "," "," ","   ","     "," ",-11.00           ,.00              ,-1.45            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-11.00           ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<2",45751    ,"    189090","&","16","     "," "," ","  ","07","31","TML1      ","CMEXMLLOAD",131823   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","PRI","00161","US",".GCU0485016X","            ","201612","  ","F","P"," ",48.50000000      ,20161116   ,"          ","       ",20161026   ,1.23000000       ,"2"," ","  "," ","6J26 C4VH0","200","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","PROSPERITY FUND     ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  DEC 16 NYM LT CRUDE  4850","                              ","                              ",1  ,"                              ","                              ","131557                        ",-1000.00         ,.00              ,1000.0000000     ,20161026   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.3580  ,20161116   ,"          ","US","07","CU","O","      "," "," ","1G",0          ,"    1.23   ",.00000000  ,1.00000000       ,20161027   ,"    1.00   ",49.72000000      ,"           ",1.25000000       ,.00000000        ,"0004850","     0000123","2","C","USD","US"," "," N"," N","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","LGKI","                         ","               ","N","N","4","  L","  ","      ","  "," ","  "," ","  ","  ","  ","  ","  "," ",.00              ,230.00           ,0          ,.00              ,"P","9PR","00160","M"," ","   ","     "," "," ","   ","     "," ",-11.00           ,.00              ,-1.45            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-11.00           ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<2",45752    ,"    188782","&","16","     "," "," ","  ","07","31","TML1      ","CMEXMLLOAD",131820   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","PRI","00161","US",".GCU0500016L","            ","201612","  ","F","C"," ",50.00000000      ,20161116   ,"          ","       ",20161013   ,2.58000000       ,"1"," ","  "," ","6J13 CS0V0","200","       PRI10","            "," "," ","            "," "," "," ","US","C"," ","PRI10","   "," ","PROSPERITY FUND     ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"CALL DEC 16 NYM LT CRUDE  5000","                              ","                              ",1  ,"                              ","                              ","131907                        ",1370.00          ,.00              ,1000.0000000     ,20161013   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.4840  ,20161116   ,"          ","US","07","CU","O","      "," "," ","1G",0          ,"    2.58   ",.00000000  ,1.37000000       ,20161027   ,"    1.37   ",49.72000000      ,"           ",1.16000000       ,.00000000        ,"0005000","     0000258","2","C","USD","US"," "," N"," N","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","WGVE","                         ","               ","N","N","4","  L","  ","      ","  "," ","  "," ","  ","  ","  ","  ","  "," ",.00              ,-1210.00         ,0          ,.00              ,"P","9PR","00160","M"," ","   ","     "," "," ","   ","     "," ",-11.00           ,.00              ,-1.45            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-11.00           ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<2",45753    ,"    171408","&","16","     "," "," ","  ","07","31","TML1      ","CMEXMLLOAD",131958   ,"B"," ",0        ,1.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
