PRECID,PFIRM,POFFIC,PACCT,PATYPE,PCUSIP,PCUSP2,PCTYM,PSBCUS,PSTYPE,PSUBTY,PSTYP2,PSTRIK,PEXPDT,PSUBAC,PDEAL,PTDATE,PTPRIC,PBS,PLOC,PBROKR,PSPRED,PTRACE,PICODE,PREFNO,PSWAC1,PSWAP1,PSWAS1,PSWAC2,PSWAP2,PSWAS2,PZONE,PACNTY,PCLASS,PSUBCL,PRR,PRISKG,PMEMBR,PSNAME,PSRCAC,PREFOF,PREFRR,POFFFN,POFFOF,POFFAC,POFFAT,PMPGMN,PSTATA,PSTATB,PSTATC,PSTATD,PSTATE,PSTATF,PSTATG,PSTATH,PSTATJ,PSTATK,PSTAT1,PSTAT2,PSTAT3,PSTAT4,PSTAT5,PSTAT6,PSTAT7,PSTAT8,PSTAT9,PQTEDT,PQTY,PPRTQ,PBUSTQ,PMAKEQ,PLEAVQ,PSEGQ,PTFRQ,PDLVYQ,PDLVYA,PSDSC#,PSDSC1,PSDSC2,PSDSC3,PTDSC#,PTDSC1,PTDSC2,PTDSC3,PMKVAL,PYSTMV,PMULTF,PSDATE,PEXRAT,PRXDAT,PIAD,PYIELD,PDCTCO,PDELTA,PLTDAT,PCTLNO,PPCNTY,PEXCH,PFC,PTYPE,PSYMBL,PPTYPE,PSUBEX,PTRDEX,PMATDT,PPRTPR,PBASIS,PCLOSE,PPRCDT,PPRTCP,PUNDCP,PPRTUC,PPRVCP,PTRPRC,PEXPR,PPRICE,PSPEDT,PTPEDT,PCURSY,PCURCD,PCALC,PCMNT1,PCMNT2,PCMNT3,PLEGND,POMNCD,PRTHT,PSCHDL,POC,PCOD,PUCUSP,PCVTBL,PEXBKR,POPBKR,POPFRM,PGIVIO,PGIVF#,PIEXNG,PIEFRM,PCARD,PORDER,PCHIT,PFEECL,PFEEEX,PCTI,PORDTY,PORDOR,PTIME,PTBKT,PSESSN,PSTINS,PTTYPE,PBARG1,PBARG2,PBARG3,PBARG4,PBARG5,PMTABL,PMINIT,PMVARN,PMUNTL,PMGCNV,PREL1F,PREL1O,PREL1A,PREL1T,PREL2F,PREL2O,PREL2A,PREL2T,PREL3F,PREL3O,PREL3A,PREL3T,PCOMM,PFEE1,PFEE2,PFEE3,PFEE4,PFEE5,PFEE6,PFEE7,PFEE8,PFEE9,PGICHG,PBKCHG,POTHER, PGROSS , PNET ,PMBKOF,PMFLOR,PMORDR,PMWIRE,PMOTHR,PATCOM,PATFE1,PATFE2,PATFE3,PATFE4,PATFE5,PATFE6,PAFE7,PATFE8,PATFE9,PATGIV,PATBKG,PATOTH,PATBKO,PATFLR,PATORD,PATWIR,PATALO,PFDCOM,PFDFE1,PFDFE2,PFDFE3,PFDFE4,PFDFE5,PFDFE6,PFDFE7,PFDFE8,PFDFE9,PFDGIV,PFDBKG,PFDOTH,PFDBKO,PFDFLR,PFDORD,PFDWIR,PFDALO,PFUFE1,PFUFE2,PFUFE3,PFUFE4,PFUFE5,PFUFE6,PFUFE7,PFUFE8,PFUFE9,PFUGIV,PFUBKG,PFUOTH,PFUBKO,PFUFLR,PFUORD,PFUWIR,PFUALO,POVNQ,PDAYQ,PSCRQ,PSPDQ,POVNC,PDAYC,PSCRC,PSPDC,PSORTK,PLEVEL,PBATCH,PRECNO,PCLRID,PINPMO,PINPYR,PFBACC,PORIG,PCABCD,PSCHOV,PPGMID,PSCRID,PUSER,PWSID,PWSTIM,PDEST,PDELET,PXTRCT,PBQTY,PSQTY,PFDAM1,PAMT1,PFDAM2,PAMT2,PROUT1,PROUT2,PROUT3,PCURAC,PCURAT,PCCNTY
"P","P","CLX","60125","US",".PES0205516X","            ","201612","  ","F","P"," ",2055.00000000    ,20161216   ,"          ","       ",20161019   ,22.25000000      ,"1"," ","  "," ","6J19 CW4Z0","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",2.0000           ,"             2 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  DEC 16 EMINI S&P 500 2055","                              ","                              ",1  ,"                              ","                              ","144835                        ",2290.00          ,.00              ,50.0000000       ,20161019   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.2600  ,20161216   ,"          ","US","16","ES","O","      "," "," ","16",0          ,"   22.25   ",.00000000  ,22.90000000      ,20161019   ,"   22.90   ",2138.10000000    ,"           ",22.25000000      ,.00000000        ,"0002055","     0002225","0","5","USD","US"," "," N","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","MR4X","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,65.00            ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.25             ,.00              ,-1.10            ,-.02             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",2.0000           ,.0000            ,.0000            ,.0000            ,-.25             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",23161    ,"    115141","&","16","     "," "," ","  ","02","31","TML1      ","CMEXMLLOAD",144948   ,"B"," ",0        ,2.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60125","US",".PES0211016L","            ","201612","  ","F","C"," ",2110.00000000    ,20161216   ,"          ","       ",20161011   ,65.50000000      ,"1"," ","  "," ","6J11 COZ30","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"CALL DEC 16 EMINI S&P 500 2110","                              ","                              ",1  ,"                              ","                              ","144944                        ",3215.00          ,.00              ,50.0000000       ,20161011   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.6020  ,20161216   ,"          ","US","16","ES","O","      "," "," ","16",0          ,"   65.50   ",.00000000  ,64.30000000      ,20161019   ,"   64.30   ",2138.10000000    ,"           ",61.90000000      ,.00000000        ,"0002110","     0006550","0","5","USD","US"," "," N","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","JVBT","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,-60.00           ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.13             ,.00              ,-.55             ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.13             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<2",23162    ,"    119150","&","16","     "," "," ","  ","02","31","TML1      ","CMEXMLLOAD",145044   ,"B"," ",0        ,1.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60125","US",".PES0212516X","            ","201612","  ","F","P"," ",2125.00000000    ,20161216   ,"          ","       ",20161019   ,40.00000000      ,"2"," ","  "," ","6J19 CW5O0","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",2.0000           ,"             2-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  DEC 16 EMINI S&P 500 2125","                              ","                              ",1  ,"                              ","                              ","144921                        ",-4100.00         ,.00              ,50.0000000       ,20161019   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.4450  ,20161216   ,"          ","US","16","ES","O","      "," "," ","16",0          ,"   40.00   ",.00000000  ,41.00000000      ,20161019   ,"   41.00   ",2138.10000000    ,"           ",40.00000000      ,.00000000        ,"0002125","     0004000","0","5","USD","US"," "," N","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","MR4W","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,-100.00          ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.25             ,.00              ,-1.10            ,-.02             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",2.0000           ,.0000            ,.0000            ,.0000            ,-.25             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",23163    ,"    115149","&","16","     "," "," ","  ","02","31","TML1      ","CMEXMLLOAD",144948   ,"B"," ",0        ,.0000            ,2.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60125","US",".PES0218016L","            ","201612","  ","F","C"," ",2180.00000000    ,20161216   ,"          ","       ",20161011   ,24.25000000      ,"2"," ","  "," ","6J11 COY70","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"CALL DEC 16 EMINI S&P 500 2180","                              ","                              ",1  ,"                              ","                              ","144910                        ",-1135.00         ,.00              ,50.0000000       ,20161011   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.3460  ,20161216   ,"          ","US","16","ES","O","      "," "," ","16",0          ,"   24.25   ",.00000000  ,22.70000000      ,20161019   ,"   22.70   ",2138.10000000    ,"           ",21.80000000      ,.00000000        ,"0002180","     0002425","0","5","USD","US"," "," N","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","JV6H","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,77.50            ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.12             ,.00              ,-.55             ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.12             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<2",23164    ,"    119130","&","16","     "," "," ","  ","02","31","TML1      ","CMEXMLLOAD",145044   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
