PRECID,PFIRM,POFFIC,PACCT,PATYPE,PCUSIP,PCUSP2,PCTYM,PSBCUS,PSTYPE,PSUBTY,PSTYP2,PSTRIK,PEXPDT,PSUBAC,PDEAL,PTDATE,PTPRIC,PBS,PLOC,PBROKR,PSPRED,PTRACE,PICODE,PREFNO,PSWAC1,PSWAP1,PSWAS1,PSWAC2,PSWAP2,PSWAS2,PZONE,PACNTY,PCLASS,PSUBCL,PRR,PRISKG,PMEMBR,PSNAME,PSRCAC,PREFOF,PREFRR,POFFFN,POFFOF,POFFAC,POFFAT,PMPGMN,PSTATA,PSTATB,PSTATC,PSTATD,PSTATE,PSTATF,PSTATG,PSTATH,PSTATJ,PSTATK,PSTAT1,PSTAT2,PSTAT3,PSTAT4,PSTAT5,PSTAT6,PSTAT7,PSTAT8,PSTAT9,PQTEDT,PQTY,PPRTQ,PBUSTQ,PMAKEQ,PLEAVQ,PSEGQ,PTFRQ,PDLVYQ,PDLVYA,PSDSC#,PSDSC1,PSDSC2,PSDSC3,PTDSC#,PTDSC1,PTDSC2,PTDSC3,PMKVAL,PYSTMV,PMULTF,PSDATE,PEXRAT,PRXDAT,PIAD,PYIELD,PDCTCO,PDELTA,PLTDAT,PCTLNO,PPCNTY,PEXCH,PFC,PTYPE,PSYMBL,PPTYPE,PSUBEX,PTRDEX,PMATDT,PPRTPR,PBASIS,PCLOSE,PPRCDT,PPRTCP,PUNDCP,PPRTUC,PPRVCP,PTRPRC,PEXPR,PPRICE,PSPEDT,PTPEDT,PCURSY,PCURCD,PCALC,PCMNT1,PCMNT2,PCMNT3,PLEGND,POMNCD,PRTHT,PSCHDL,POC,PCOD,PUCUSP,PCVTBL,PEXBKR,POPBKR,POPFRM,PGIVIO,PGIVF#,PIEXNG,PIEFRM,PCARD,PORDER,PCHIT,PFEECL,PFEEEX,PCTI,PORDTY,PORDOR,PTIME,PTBKT,PSESSN,PSTINS,PTTYPE,PBARG1,PBARG2,PBARG3,PBARG4,PBARG5,PMTABL,PMINIT,PMVARN,PMUNTL,PMGCNV,PREL1F,PREL1O,PREL1A,PREL1T,PREL2F,PREL2O,PREL2A,PREL2T,PREL3F,PREL3O,PREL3A,PREL3T,PCOMM,PFEE1,PFEE2,PFEE3,PFEE4,PFEE5,PFEE6,PFEE7,PFEE8,PFEE9,PGICHG,PBKCHG,POTHER, PGROSS , PNET ,PMBKOF,PMFLOR,PMORDR,PMWIRE,PMOTHR,PATCOM,PATFE1,PATFE2,PATFE3,PATFE4,PATFE5,PATFE6,PAFE7,PATFE8,PATFE9,PATGIV,PATBKG,PATOTH,PATBKO,PATFLR,PATORD,PATWIR,PATALO,PFDCOM,PFDFE1,PFDFE2,PFDFE3,PFDFE4,PFDFE5,PFDFE6,PFDFE7,PFDFE8,PFDFE9,PFDGIV,PFDBKG,PFDOTH,PFDBKO,PFDFLR,PFDORD,PFDWIR,PFDALO,PFUFE1,PFUFE2,PFUFE3,PFUFE4,PFUFE5,PFUFE6,PFUFE7,PFUFE8,PFUFE9,PFUGIV,PFUBKG,PFUOTH,PFUBKO,PFUFLR,PFUORD,PFUWIR,PFUALO,POVNQ,PDAYQ,PSCRQ,PSPDQ,POVNC,PDAYC,PSCRC,PSPDC,PSORTK,PLEVEL,PBATCH,PRECNO,PCLRID,PINPMO,PINPYR,PFBACC,PORIG,PCABCD,PSCHOV,PPGMID,PSCRID,PUSER,PWSID,PWSTIM,PDEST,PDELET,PXTRCT,PBQTY,PSQTY,PFDAM1,PAMT1,PFDAM2,PAMT2,PROUT1,PROUT2,PROUT3,PCURAC,PCURAT,PCCNTY
"P","P","CLX","60127","US",".AC-0000016L","            ","201612","  ","F"," "," ",.00000000        ,0          ,"          ","       ",20161014   ,3.57250000       ,"1"," ","  "," ","6J14 B2380","100","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"DEC 16 CBT CORN               ","                              ","                              ",1  ,"                              ","                              ","111255                        ",-162.50          ,.00              ,5000.0000000     ,20161014   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0000  ,20161214   ,"          ","US","01","C-"," ","      "," "," ","01",0          ,"   3.57 1/4",.00000000  ,3.54000000       ,20161017   ,"   3.54    ",.00000000        ,"           ",3.54250000       ,.00000000        ,"       ","     0003572"," ","4","USD","US"," "," M","  ","  ","  "," ","H","FS"," "," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","29E6","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,.00              ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.13             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.13             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<2",22654    ,"    137959","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",111423   ,"B"," ",0        ,1.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0000016L","            ","201612","  ","F"," "," ",.00000000        ,0          ,"          ","       ",20161017   ,3.53250000       ,"1"," ","  "," ","6J17 B2380","100","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"DEC 16 CBT CORN               ","                              ","                              ",1  ,"                              ","                              ","125945                        ",37.50            ,.00              ,5000.0000000     ,20161017   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0000  ,20161214   ,"          ","US","01","C-"," ","      "," "," ","01",0          ,"   3.53 1/4",.00000000  ,3.54000000       ,20161017   ,"   3.54    ",.00000000        ,"           ",3.53250000       ,.00000000        ,"       ","     0003532"," ","4","USD","US"," "," M","  ","  ","  "," ","H","FS"," "," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","APQL","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,.00              ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.13             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.13             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",22655    ,"    135345","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",130043   ,"B"," ",0        ,1.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0023016X","            ","201612","  ","F","P"," ",2.30000000       ,20161125   ,"          ","       ",20160829   ,.00125000        ,"1"," ","  "," ","6H29 DAYC0","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",2.0000           ,"             2 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  DEC 16 CBT CORN       230","                              ","                              ",1  ,"                              ","                              ","125903                        ",12.50            ,.00              ,5000.0000000     ,20160829   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0000  ,20161125   ,"          ","US","01","C-","O","      "," "," ","01",0          ,"    .00 1/8",.00000000  ,.00125000        ,20161017   ,"    .00 1/8",3.54000000       ,"           ",.00125000        ,.00000000        ,"0000230","     0000001","2","8","USD","US"," "," M","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","UQIH","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,.00              ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.26             ,.00              ,-3.90            ,-.02             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," "," ","T"," ","F","D"," "," ","C","C","C"," ","C","C"," "," "," "," "," ","C"," ","C","C"," "," ",2.0000           ,.0000            ,.0000            ,.0000            ,-.26             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",22656    ,"    284899","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",130101   ,"B"," ",0        ,2.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0028016X","            ","201612","  ","F","P"," ",2.80000000       ,20161125   ,"          ","       ",20161017   ,.00250000        ,"1"," ","  "," ","6J17 B2UZ0","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  DEC 16 CBT CORN       280","                              ","                              ",1  ,"                              ","                              ","125858                        ",6.25             ,.00              ,5000.0000000     ,20161017   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0090  ,20161125   ,"          ","US","01","C-","O","      "," "," ","01",0          ,"    .00 1/4",.00000000  ,.00125000        ,20161017   ,"    .00 1/8",3.54000000       ,"           ",.00250000        ,.00000000        ,"0000280","     0000002","2","8","USD","US"," "," M","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","APHE","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,-6.25            ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.13             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.13             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",22657    ,"    135218","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",130039   ,"B"," ",0        ,1.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0034016L","            ","201612","  ","F","C"," ",3.40000000       ,20161125   ,"          ","       ",20160926   ,.06750000        ,"2"," ","  "," ","6I26 BZEY0","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"CALL DEC 16 CBT CORN       340","                              ","                              ",1  ,"                              ","                              ","125931                        ",-937.50          ,.00              ,5000.0000000     ,20160926   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.7220  ,20161125   ,"          ","US","01","C-","O","      "," "," ","01",0          ,"    .06 3/4",.00000000  ,.18750000        ,20161017   ,"    .18 3/4",3.54000000       ,"           ",.19750000        ,.00000000        ,"0000340","     0000067","2","8","USD","US"," "," M","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","KOIO","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,-600.00          ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.12             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.12             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",22658    ,"    130239","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",130019   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0034016L","            ","201612","  ","F","C"," ",3.40000000       ,20161125   ,"          ","       ",20161012   ,.10625000        ,"2"," ","  "," ","6J12 B0N60","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"CALL DEC 16 CBT CORN       340","                              ","                              ",1  ,"                              ","                              ","113329                        ",-937.50          ,.00              ,5000.0000000     ,20161012   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.7220  ,20161125   ,"          ","US","01","C-","O","      "," "," ","01",0          ,"    .10 5/8",.00000000  ,.18750000        ,20161017   ,"    .18 3/4",3.54000000       ,"           ",.19750000        ,.00000000        ,"0000340","     0000106","2","8","USD","US"," "," M","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","NW2D","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,-406.25          ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.12             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.12             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<2",22659    ,"    138387","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",113514   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0037016L","            ","201612","  ","F","C"," ",3.70000000       ,20161125   ,"          ","       ",20161013   ,.02750000        ,"1"," ","  "," ","6J13 CFRD0","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"CALL DEC 16 CBT CORN       370","                              ","                              ",1  ,"                              ","                              ","122857                        ",225.00           ,.00              ,5000.0000000     ,20161013   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.2840  ,20161125   ,"          ","US","01","C-","O","      "," "," ","01",0          ,"    .02 3/4",.00000000  ,.04500000        ,20161017   ,"    .04 1/2",3.54000000       ,"           ",.05500000        ,.00000000        ,"0000370","     0000027","2","8","USD","US"," "," M","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","W4A2","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,87.50            ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.13             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.13             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<2",22660    ,"    137212","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",123057   ,"B"," ",0        ,1.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0039016L","            ","201612","  ","F","C"," ",3.90000000       ,20161125   ,"          ","       ",20160829   ,.01500000        ,"1"," ","  "," ","6H29 DB3V0","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"CALL DEC 16 CBT CORN       390","                              ","                              ",1  ,"                              ","                              ","130228                        ",87.50            ,.00              ,5000.0000000     ,20160829   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.1230  ,20161125   ,"          ","US","01","C-","O","      "," "," ","01",0          ,"    .01 1/2",.00000000  ,.01750000        ,20161017   ,"    .01 3/4",3.54000000       ,"           ",.02250000        ,.00000000        ,"0000390","     0000015","2","8","USD","US"," "," M","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","URRN","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,12.50            ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.13             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," "," ","T"," ","F","D"," "," ","C","C","C"," ","C","C"," "," "," "," "," ","C"," ","C","C"," "," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.13             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",22661    ,"    285762","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",130322   ,"B"," ",0        ,1.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0044016L","            ","201612","  ","F","C"," ",4.40000000       ,20161125   ,"          ","       ",20160829   ,.00625000        ,"1"," ","  "," ","6H29 DBM00","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"CALL DEC 16 CBT CORN       440","                              ","                              ",1  ,"                              ","                              ","130016                        ",12.50            ,.00              ,5000.0000000     ,20160829   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0180  ,20161125   ,"          ","US","01","C-","O","      "," "," ","01",0          ,"    .00 5/8",.00000000  ,.00250000        ,20161017   ,"    .00 1/4",3.54000000       ,"           ",.00500000        ,.00000000        ,"0000440","     0000006","2","8","USD","US"," "," M","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","UQZZ","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,-18.75           ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.12             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," "," ","T"," ","F","D"," "," ","C","C","C"," ","C","C"," "," "," "," "," ","C"," ","C","C"," "," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.13             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",22662    ,"    285390","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",130115   ,"B"," ",0        ,1.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0044016L","            ","201612","  ","F","C"," ",4.40000000       ,20161125   ,"          ","       ",20160902   ,.00750000        ,"1"," ","  "," ","6I02 CBBQ0","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"CALL DEC 16 CBT CORN       440","                              ","                              ",1  ,"                              ","                              ","125829                        ",12.50            ,.00              ,5000.0000000     ,20160902   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0180  ,20161125   ,"          ","US","01","C-","O","      "," "," ","01",0          ,"    .00 3/4",.00000000  ,.00250000        ,20161017   ,"    .00 1/4",3.54000000       ,"           ",.00500000        ,.00000000        ,"0000440","     0000007","2","8","USD","US"," "," M","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","PN0W","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,-25.00           ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.13             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.13             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",22663    ,"    138478","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",125949   ,"B"," ",0        ,1.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
