P,A,388,18100,F1,.PEC0113015J,201510,  ,F,C, ,       1.13000000,20151009,20150903,        .01030000,1, ,CA, RMBS,           1.0000,"CALL OCT 15 IMM EURO FX   1130","                              ",           837.50,              .00,   125000.0000000,20150903,  .3800,20151009,US,16,EC,O,      , , ,00000000,     .01030,  .00000000,        .00670000,20150923,     .00670,       1.12220000,           ,        .00480000,USD,US, Y,  ,  ,H,O,  ,     ,YQ92,            -6.00,             -.60,            -1.00,             -.01,              .00,              .00,             -.30,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,           1.0000,            .0000,5I03 DAPP0,          -450.00,            ,USD, ,C,121300,F1,F1, ,ATO,            ,               ,2,CME            ,EC             ,Curncy    ,IOM,1URO                ,2URO                ,IOM,1URO                ,1URO                ,ECV5C 1130          ,ECV5C 1130 Curncy
P,A,388,18100,F1,.PEC0113015V,201510,  ,F,P, ,       1.13000000,20151009,20150923,        .01660000,2, ,CA, RMBS,           1.0000,"PUT  OCT 15 IMM EURO FX   1130","                              ",         -1812.50,              .00,   125000.0000000,20150923,  .6200,20151009,US,16,EC,O,      , , ,00000000,     .01660,  .00000000,        .01450000,20150923,     .01450,       1.12220000,           ,        .01660000,USD,US, Y,  ,  ,H,O,  ,     ,7QB ,            -6.00,             -.60,            -1.00,             -.01,              .00,              .00,             -.30,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,            .0000,           1.0000,5I23 C1Z20,           262.50,            ,USD, ,C,122235,F1,F1, ,ATO,            ,               ,2,CME            ,EC             ,Curncy    ,IOM,1URO                ,2URO                ,IOM,1URO                ,1URO                ,ECV5P 1130          ,ECV5P 1130 Curncy
P,A,388,18100,F1,.PEC0119015J,201510,  ,F,C, ,       1.19000000,20151009,20150922,        .00015000,1, ,CA, RMBS,           1.0000,"CALL OCT 15 IMM EURO FX   1190","                              ",            12.50,              .00,   125000.0000000,20150922,  .0090,20151009,US,16,EC,O,      , , ,00000000,     .00015,  .00000000,        .00010000,20150923,     .00010,       1.12220000,           ,        .00010000,USD,US, Y,  ,  ,H,O,  ,     ,HWGT,            -6.00,             -.60,            -1.00,             -.01,              .00,              .00,             -.30,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,           1.0000,            .0000,5I22 DF940,            -6.25,            ,USD, ,C,131002,F1,F1, ,ATO,            ,               ,2,CME            ,EC             ,Curncy    ,IOM,1URO                ,2URO                ,IOM,1URO                ,1URO                ,ECV5C 1190          ,ECV5C 1190 Curncy
P,A,388,18100,F1,.PES0207015J,201510,  ,F,C, ,    2070.00000000,20151016,20150917,       5.50000000,1, ,CA, RMBS,           1.0000,"CALL OCT 15 EMINI S&P 500 2070","                              ",            20.00,              .00,       50.0000000,20150917,  .0160,20151016,US,16,ES,O,      , , ,00000000,    5.50   ,  .00000000,        .40000000,20150923,     .40   ,    1928.60000000,           ,        .50000000,USD,US, Y,  ,  ,H,O,  ,     ,IHHB,            -6.00,             -.39,             -.16,             -.01,              .00,              .00,             -.30,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,           1.0000,            .0000,5I17  WHI0,          -255.00,            ,USD, ,C,075237,F1,F1, ,ATO,            ,               ,2,CME            ,ES             ,Index     ,IOM,ES                  ,ES                  ,   ,                    ,                    ,ESV5C 2070          ,ESV5C 2070 Index
P,A,388,18100,F1,.PJ10083515V,201510,  ,F,P, ,      83.50000000,20151009,20150918,        .78000000,1, ,CA, RMBS,           1.0000,"PUT  OCT 15 JAPANESE YEN   835","                              ",          1012.50,              .00,     1250.0000000,20150918,  .5210,20151009,US,16,J1,O,      , , ,00000000,    .780   ,  .00000000,        .81000000,20150923,    .810   ,      83.38500000,           ,        .82000000,USD,US, Y,  ,  ,H,O,  ,     ,JDJZ,            -6.00,             -.60,            -1.00,             -.01,              .00,              .00,             -.30,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,           1.0000,            .0000,5I18 DG4N0,            37.50,            ,USD, ,C,125432,F1,F1, ,ATO,            ,               ,2,CME            ,JY             ,Curncy    ,IOM,1JY                 ,1JY                 ,   ,                    ,                    ,JYV5P 835           ,JYV5P 835 Curncy
P,A,969,JN380,F1,.A020000015L,201512,  ,F, , ,        .00000000,00000000,20150918,       3.77250000,2, ,CA,AFN04,           2.0000,"DEC 15 CORN                   ","                              ",          -600.00,              .00,     5000.0000000,20150918,  .0000,20151214,US,01,02, ,      , , ,00000000,   3.77 1/4,  .00000000,       3.83250000,20150923,   3.83 1/4,        .00000000,           ,       3.80500000,USD,US, J,  ,  ,H, ,  ,     ,JN23,            -3.00,             -.12,            -3.78,             -.02,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,            .0000,           2.0000,5I18 DIPA0,              .00,            ,USD, ,C,125923,F1,F1, ,ATO,            ,               ,2,CBT            ,C              ,Comdty    ,CBT,                    ,C                   ,CBT,                    ,1C                  ,C Z5                ,C Z5 Comdty
P,A,969,JN380,F1,.A020032015X,201512,  ,F,P, ,       3.20000000,20151120,20150918,        .01125000,1, ,CA,AFN04,           1.0000,"PUT  DEC 15 CORN           320","                              ",            31.25,              .00,     5000.0000000,20150918,  .0360,20151120,US,01,02,O,      , , ,00000000,    .01 1/8,  .00000000,        .00625000,20150923,    .00 5/8,       3.83250000,           ,        .00875000,USD,US, J,  ,  ,H,O,  ,     ,JKAR,            -3.00,             -.06,            -1.89,             -.01,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,           1.0000,            .0000,5I18 DH1J0,           -25.00,            ,USD, ,C,125730,F1,F1, ,ATO,            ,               ,2,CBT            ,C              ,Comdty    ,CBT,1C                  ,2C                  ,CBT,1C                  ,1C                  ,C Z5P 320           ,C Z5P 320 Comdty
P,A,969,JN380,F1,.A020033015X,201512,  ,F,P, ,       3.30000000,20151120,20150911,        .01750000,2, ,CA,AFN04,           2.0000,"PUT  DEC 15 CORN           330","                              ",          -125.00,              .00,     5000.0000000,20150911,  .0670,20151120,US,01,02,O,      , , ,00000000,    .01 3/4,  .00000000,        .01250000,20150923,    .01 1/4,       3.83250000,           ,        .01500000,USD,US, J,  ,  ,H,O,  ,     ,VPV1,            -6.00,             -.12,            -3.78,             -.02,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,            .0000,           2.0000,5I11 DFXA0,            50.00,            ,USD, ,C,130200,F1,F1, ,ATO,            ,               ,2,CBT            ,C              ,Comdty    ,CBT,1C                  ,2C                  ,CBT,1C                  ,1C                  ,C Z5P 330           ,C Z5P 330 Comdty
P,A,969,JN380,F1,.A020035015X,201512,  ,F,P, ,       3.50000000,20151120,20150911,        .04750000,1, ,CA,AFN04,           2.0000,"PUT  DEC 15 CORN           350","                              ",           375.00,              .00,     5000.0000000,20150911,  .1700,20151120,US,01,02,O,      , , ,00000000,    .04 3/4,  .00000000,        .03750000,20150923,    .03 3/4,       3.83250000,           ,        .04250000,USD,US, J,  ,  ,H,O,  ,     ,VQRJ,            -6.00,             -.12,            -3.78,             -.02,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,           2.0000,            .0000,5I11 DEOE0,          -100.00,            ,USD, ,C,125753,F1,F1, ,ATO,            ,               ,2,CBT            ,C              ,Comdty    ,CBT,1C                  ,2C                  ,CBT,1C                  ,1C                  ,C Z5P 350           ,C Z5P 350 Comdty
P,A,969,JN380,F1,.A020038015X,201512,  ,F,P, ,       3.80000000,20151120,20150918,        .17250000,2, ,CA,AFN04,           1.0000,"PUT  DEC 15 CORN           380","                              ",          -687.50,              .00,     5000.0000000,20150918,  .4460,20151120,US,01,02,O,      , , ,00000000,    .17 1/4,  .00000000,        .13750000,20150923,    .13 3/4,       3.83250000,           ,        .15125000,USD,US, J,  ,  ,H,O,  ,     ,JKTR,            -3.00,             -.06,            -1.89,             -.01,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,              .00,F1,F1,            .0000,           1.0000,5I18 DIOB0,           175.00,            ,USD, ,C,125915,F1,F1, ,ATO,            ,               ,2,CBT            ,C              ,Comdty    ,CBT,1C                  ,2C                  ,CBT,1C                  ,1C                  ,C Z5P 380           ,C Z5P 380 Comdty
