PRECID,PFIRM,POFFIC,PACCT,PATYPE,PCUSIP,PCUSP2,PCTYM,PSBCUS,PSTYPE,PSUBTY,PSTYP2,PSTRIK,PEXPDT,PSUBAC,PDEAL,PTDATE,PTPRIC,PBS,PLOC,PBROKR,PSPRED,PTRACE,PICODE,PREFNO,PSWAC1,PSWAP1,PSWAS1,PSWAC2,PSWAP2,PSWAS2,PZONE,PACNTY,PCLASS,PSUBCL,PRR,PRISKG,PMEMBR,PSNAME,PSRCAC,PREFOF,PREFRR,POFFFN,POFFOF,POFFAC,POFFAT,PMPGMN,PSTATA,PSTATB,PSTATC,PSTATD,PSTATE,PSTATF,PSTATG,PSTATH,PSTATJ,PSTATK,PSTAT1,PSTAT2,PSTAT3,PSTAT4,PSTAT5,PSTAT6,PSTAT7,PSTAT8,PSTAT9,PQTEDT,PQTY,PPRTQ,PBUSTQ,PMAKEQ,PLEAVQ,PSEGQ,PTFRQ,PDLVYQ,PDLVYA,PSDSC#,PSDSC1,PSDSC2,PSDSC3,PTDSC#,PTDSC1,PTDSC2,PTDSC3,PMKVAL,PYSTMV,PMULTF,PSDATE,PEXRAT,PRXDAT,PIAD,PYIELD,PDCTCO,PDELTA,PLTDAT,PCTLNO,PPCNTY,PEXCH,PFC,PTYPE,PSYMBL,PPTYPE,PSUBEX,PTRDEX,PMATDT,PPRTPR,PBASIS,PCLOSE,PPRCDT,PPRTCP,PUNDCP,PPRTUC,PPRVCP,PTRPRC,PEXPR,PPRICE,PSPEDT,PTPEDT,PCURSY,PCURCD,PCALC,PCMNT1,PCMNT2,PCMNT3,PLEGND,POMNCD,PRTHT,PSCHDL,POC,PCOD,PUCUSP,PCVTBL,PEXBKR,POPBKR,POPFRM,PGIVIO,PGIVF#,PIEXNG,PIEFRM,PCARD,PORDER,PCHIT,PFEECL,PFEEEX,PCTI,PORDTY,PORDOR,PTIME,PTBKT,PSESSN,PSTINS,PTTYPE,PBARG1,PBARG2,PBARG3,PBARG4,PBARG5,PMTABL,PMINIT,PMVARN,PMUNTL,PMGCNV,PREL1F,PREL1O,PREL1A,PREL1T,PREL2F,PREL2O,PREL2A,PREL2T,PREL3F,PREL3O,PREL3A,PREL3T,PCOMM,PFEE1,PFEE2,PFEE3,PFEE4,PFEE5,PFEE6,PFEE7,PFEE8,PFEE9,PGICHG,PBKCHG,POTHER, PGROSS , PNET ,PMBKOF,PMFLOR,PMORDR,PMWIRE,PMOTHR,PATCOM,PATFE1,PATFE2,PATFE3,PATFE4,PATFE5,PATFE6,PAFE7,PATFE8,PATFE9,PATGIV,PATBKG,PATOTH,PATBKO,PATFLR,PATORD,PATWIR,PATALO,PFDCOM,PFDFE1,PFDFE2,PFDFE3,PFDFE4,PFDFE5,PFDFE6,PFDFE7,PFDFE8,PFDFE9,PFDGIV,PFDBKG,PFDOTH,PFDBKO,PFDFLR,PFDORD,PFDWIR,PFDALO,PFUFE1,PFUFE2,PFUFE3,PFUFE4,PFUFE5,PFUFE6,PFUFE7,PFUFE8,PFUFE9,PFUGIV,PFUBKG,PFUOTH,PFUBKO,PFUFLR,PFUORD,PFUWIR,PFUALO,POVNQ,PDAYQ,PSCRQ,PSPDQ,POVNC,PDAYC,PSCRC,PSPDC,PSORTK,PLEVEL,PBATCH,PRECNO,PCLRID,PINPMO,PINPYR,PFBACC,PORIG,PCABCD,PSCHOV,PPGMID,PSCRID,PUSER,PWSID,PWSTIM,PDEST,PDELET,PXTRCT,PBQTY,PSQTY,PFDAM1,PAMT1,PFDAM2,PAMT2,PROUT1,PROUT2,PROUT3,PCURAC,PCURAT,PCCNTY
"P","P","CLX","60127","US",".AC-0000016L","            ","201612","  ","F"," "," ",.00000000        ,0          ,"          ","       ",20160915   ,3.29750000       ,"1"," ","  "," ","6I15 CGWZ0","100","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"DEC 16 CBT CORN               ","                              ","                              ",1  ,"                              ","                              ","130129                        ",362.50           ,.00              ,5000.0000000     ,20160915   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0000  ,20161214   ,"          ","US","01","C-"," ","      "," "," ","01",0          ,"   3.29 3/4",.00000000  ,3.37000000       ,20160916   ,"   3.37    ",.00000000        ,"           ",3.30000000       ,.00000000        ,"       ","     0003297"," ","4","USD","US"," "," M","  ","  ","  "," ","H","FS"," "," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","GWLZ","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,.00              ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.13             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.13             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<2",21016    ,"    131687","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",130358   ,"B"," ",0        ,1.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0000016L","            ","201612","  ","F"," "," ",.00000000        ,0          ,"          ","       ",20160916   ,3.37250000       ,"1"," ","  "," ","6I16 B6Q40","100","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"DEC 16 CBT CORN               ","                              ","                              ",1  ,"                              ","                              ","125715                        ",-12.50           ,.00              ,5000.0000000     ,20160916   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0000  ,20161214   ,"          ","US","01","C-"," ","      "," "," ","01",0          ,"   3.37 1/4",.00000000  ,3.37000000       ,20160916   ,"   3.37    ",.00000000        ,"           ",3.37250000       ,.00000000        ,"       ","     0003372"," ","4","USD","US"," "," M","  ","  ","  "," ","H","FS"," "," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","MXIN","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,.00              ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.13             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.13             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<2",21017    ,"    132836","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",125947   ,"B"," ",0        ,1.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0023016X","            ","201612","  ","F","P"," ",2.30000000       ,20161125   ,"          ","       ",20160829   ,.00125000        ,"1"," ","  "," ","6H29 DAYC0","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",2.0000           ,"             2 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  DEC 16 CBT CORN       230","                              ","                              ",1  ,"                              ","                              ","125903                        ",12.50            ,.00              ,5000.0000000     ,20160829   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0000  ,20161125   ,"          ","US","01","C-","O","      "," "," ","01",0          ,"    .00 1/8",.00000000  ,.00125000        ,20160916   ,"    .00 1/8",3.37000000       ,"           ",.00125000        ,.00000000        ,"0000230","     0000001","2","8","USD","US"," "," M","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","UQIH","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,.00              ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.26             ,.00              ,-3.90            ,-.02             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," "," ","T"," ","F","D"," "," ","C","C","C"," ","C","C"," "," "," "," "," ","C"," ","C","C"," "," ",2.0000           ,.0000            ,.0000            ,.0000            ,-.26             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",21018    ,"    284899","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",130101   ,"B"," ",0        ,2.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0029016X","            ","201612","  ","F","P"," ",2.90000000       ,20161125   ,"          ","       ",20160915   ,.01625000        ,"1"," ","  "," ","6I15 CGJV0","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",2.0000           ,"             2 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  DEC 16 CBT CORN       290","                              ","                              ",1  ,"                              ","                              ","130024                        ",112.50           ,.00              ,5000.0000000     ,20160915   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.0680  ,20161125   ,"          ","US","01","C-","O","      "," "," ","01",0          ,"    .01 5/8",.00000000  ,.01125000        ,20160916   ,"    .01 1/8",3.37000000       ,"           ",.01500000        ,.00000000        ,"0000290","     0000016","2","8","USD","US"," "," M","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","GW54","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,-50.00           ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.25             ,.00              ,-3.90            ,-.02             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",2.0000           ,.0000            ,.0000            ,.0000            ,-.25             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<2",21019    ,"    131615","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",130152   ,"B"," ",0        ,2.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0031016X","            ","201612","  ","F","P"," ",3.10000000       ,20161125   ,"          ","       ",20160916   ,.03375000        ,"1"," ","  "," ","6I16 B6RF0","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1 ",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  DEC 16 CBT CORN       310","                              ","                              ",1  ,"                              ","                              ","125719                        ",168.75           ,.00              ,5000.0000000     ,20160916   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.1800  ,20161125   ,"          ","US","01","C-","O","      "," "," ","01",0          ,"    .03 3/8",.00000000  ,.03375000        ,20160916   ,"    .03 3/8",3.37000000       ,"           ",.03375000        ,.00000000        ,"0000310","     0000033","2","8","USD","US"," "," M","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","MXG6","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,.00              ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.13             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.13             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<2",21020    ,"    132852","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",125947   ,"B"," ",0        ,1.0000           ,.0000            ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0033016X","            ","201612","  ","F","P"," ",3.30000000       ,20161125   ,"          ","       ",20160829   ,.18875000        ,"2"," ","  "," ","6H29 DBVU0","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  DEC 16 CBT CORN       330","                              ","                              ",1  ,"                              ","                              ","130151                        ",-462.50          ,.00              ,5000.0000000     ,20160829   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.3930  ,20161125   ,"          ","US","01","C-","O","      "," "," ","01",0          ,"    .18 7/8",.00000000  ,.09250000        ,20160916   ,"    .09 1/4",3.37000000       ,"           ",.12250000        ,.00000000        ,"0000330","     0000188","2","8","USD","US"," "," M","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","URH3","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,481.25           ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.12             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," "," ","T"," ","F","D"," "," ","C","C","C"," ","C","C"," "," "," "," "," ","C"," ","C","C"," "," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.12             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",21021    ,"    285581","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",130319   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0033016X","            ","201612","  ","F","P"," ",3.30000000       ,20161125   ,"          ","       ",20160902   ,.15000000        ,"2"," ","  "," ","6I02 CBLC0","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"PUT  DEC 16 CBT CORN       330","                              ","                              ",1  ,"                              ","                              ","125935                        ",-462.50          ,.00              ,5000.0000000     ,20160902   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.3930  ,20161125   ,"          ","US","01","C-","O","      "," "," ","01",0          ,"    .15    ",.00000000  ,.09250000        ,20160916   ,"    .09 1/4",3.37000000       ,"           ",.12250000        ,.00000000        ,"0000330","     0000150","2","8","USD","US"," "," M","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","PMVF","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,287.50           ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.12             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.12             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",21022    ,"    138515","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",130152   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0034016L","            ","201612","  ","F","C"," ",3.40000000       ,20161125   ,"          ","       ",20160829   ,.06625000        ,"2"," ","  "," ","6H29 DBRA0","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"CALL DEC 16 CBT CORN       340","                              ","                              ",1  ,"                              ","                              ","130055                        ",-556.25          ,.00              ,5000.0000000     ,20160829   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.4800  ,20161125   ,"          ","US","01","C-","O","      "," "," ","01",0          ,"    .06 5/8",.00000000  ,.11125000        ,20160916   ,"    .11 1/8",3.37000000       ,"           ",.08250000        ,.00000000        ,"0000340","     0000066","2","8","USD","US"," "," M","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","UQKT","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,-225.00          ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.12             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," "," ","T"," ","F","D"," "," ","C","C","C"," ","C","C"," "," "," "," "," ","C"," ","C","C"," "," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.13             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",21023    ,"    285492","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",130116   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0034016L","            ","201612","  ","F","C"," ",3.40000000       ,20161125   ,"          ","       ",20160902   ,.09625000        ,"2"," ","  "," ","6I02 CBDA0","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"CALL DEC 16 CBT CORN       340","                              ","                              ",1  ,"                              ","                              ","125859                        ",-556.25          ,.00              ,5000.0000000     ,20160902   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.4800  ,20161125   ,"          ","US","01","C-","O","      "," "," ","01",0          ,"    .09 5/8",.00000000  ,.11125000        ,20160916   ,"    .11 1/8",3.37000000       ,"           ",.08250000        ,.00000000        ,"0000340","     0000096","2","8","USD","US"," "," M","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","PN4R","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,-75.00           ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.12             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.12             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<1",21024    ,"    138491","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",125950   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
"P","P","CLX","60127","US",".AC-0038016L","            ","201612","  ","F","C"," ",3.80000000       ,20161125   ,"          ","       ",20160916   ,.02250000        ,"2"," ","  "," ","6I16 B6RQ0","200","       C4LOC","            "," "," ","            "," "," "," ","US","C"," ","C4LOC","   "," ","ASYMMETRIC          ","          ","   ","     ","P","   ","     ","  ","  "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0",1.0000           ,"             1-",.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.0000            ,.00              ,1  ,"CALL DEC 16 CBT CORN       380","                              ","                              ",1  ,"                              ","                              ","125730                        ",-112.50          ,.00              ,5000.0000000     ,20160916   ,1.00000000       ,0          ,.000       ,.00000000  ,.00000000        ,.1320  ,20161125   ,"          ","US","01","C-","O","      "," "," ","01",0          ,"    .02 1/4",.00000000  ,.02250000        ,20160916   ,"    .02 1/4",3.37000000       ,"           ",.02250000        ,.00000000        ,"0000380","     0000022","2","8","USD","US"," "," M","  ","  ","  "," ","H","FS","O"," ","          US",.00000000        ,"4W7L ","     ","     ","  ","     ","  ","     ","MXJF","                         ","               ","C","C","4","  L","  ","      ","  "," ","  ","2","  ","  ","  ","  ","  "," ",.00              ,.00              ,0          ,.00              ,"P","9CL","60120","M"," ","   ","     "," "," ","   ","     "," ",-.12             ,.00              ,-1.95            ,-.01             ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,.00              ,"US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","US","M","C","E","N"," ","4","Y"," "," "," "," ","B","T"," ","F","D","W"," ","C","C","C"," ","C","C"," "," "," "," ","C","C"," ","C","C","C"," ",1.0000           ,.0000            ,.0000            ,.0000            ,-.12             ,.00              ,.00              ,.00              ,"                                                  ","GBX","B<2",21025    ,"    132854","&","16","     "," "," ","  ","01","31","TML1      ","CMEXMLLOAD",125948   ,"B"," ",0        ,.0000            ,1.0000           ," ",.00              ," ",.00              ,"1","A","1","USD","USD","US"
